scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
chess,train,seq-06,chess/seq-06/frame-000473.color.png,1.0997940000000002,-0.3840026,0.8161643,0.9275869,-0.1834994,-0.3215419,-0.0502123
chess,train,seq-04,chess/seq-04/frame-000220.color.png,1.3794452,-0.946378,0.6389524000000001,0.9264599,-0.0933192,-0.345499,-0.1165933
chess,train,seq-01,chess/seq-01/frame-000612.color.png,0.3080949,-0.8541110000000001,0.6194497,0.967165,-0.176135,-0.1652437,-0.0791386
chess,train,seq-02,chess/seq-02/frame-000421.color.png,0.1883677,-0.9115083,-0.6742955,0.9982931,-0.0560473,-0.0148824,0.0069291
chess,train,seq-02,chess/seq-02/frame-000156.color.png,-0.0047928999999999,-0.7514276,0.0640754,0.9682325,-0.1080188,0.1882967,0.1241054
chess,train,seq-06,chess/seq-06/frame-000280.color.png,1.4552183,-0.5325831999999999,0.8000424,0.8649459999999999,-0.0330751,-0.487814,-0.1131902
chess,train,seq-01,chess/seq-01/frame-000901.color.png,-0.34392,-0.6331084,0.8809761,0.8401574,-0.2424909,0.4703657,0.118701
chess,train,seq-01,chess/seq-01/frame-000462.color.png,1.2869887,-1.0187858,-0.2326284,0.9468661,-0.1243856,-0.2589454,-0.1446377
chess,train,seq-01,chess/seq-01/frame-000603.color.png,0.3916685,-0.8573801999999999,0.6277564,0.9624641,-0.1694281,-0.1977813,-0.0764174
chess,train,seq-04,chess/seq-04/frame-000776.color.png,0.3905247,-0.8994781,0.4781712,0.9316867,-0.105556,-0.3169694000000001,-0.1426469
chess,train,seq-01,chess/seq-01/frame-000744.color.png,-0.4369539000000001,-0.7801236,1.0897121,0.9204957,-0.1369156,0.3614052,0.0576889
chess,train,seq-01,chess/seq-01/frame-000438.color.png,1.2630806,-1.0899413999999998,-0.5451834,0.9498292,-0.1056416,-0.2601283,-0.1378318
chess,train,seq-04,chess/seq-04/frame-000602.color.png,0.0356154999999999,-0.7279531,-0.4004401,0.9826736,-0.1424079999999999,-0.1179966999999999,-0.0122191
chess,train,seq-04,chess/seq-04/frame-000635.color.png,0.2657467,-0.7128346999999999,-0.8065563,0.9825197,-0.1262798,-0.0997094,-0.0936298
chess,train,seq-01,chess/seq-01/frame-000205.color.png,0.1731521,-0.8028274999999999,0.4712334,0.91298,-0.4002858,-0.0474745,-0.0631259
chess,train,seq-02,chess/seq-02/frame-000035.color.png,-0.5774902,-0.4629140000000001,-0.0486821,0.981542,-0.189826,0.0124675,0.0196444
chess,train,seq-01,chess/seq-01/frame-000113.color.png,0.0231734,-0.9596103,-0.045161,0.9567237,-0.2711828,0.017962,0.1040048
chess,train,seq-04,chess/seq-04/frame-000812.color.png,0.9614287,-0.9488633,0.7209953,0.8394903,-0.086393,-0.5064277,-0.1769839
chess,train,seq-06,chess/seq-06/frame-000255.color.png,1.428772,-0.7531148,0.6189549,0.8588865,-0.1075674,-0.4906969,-0.0997981
chess,train,seq-06,chess/seq-06/frame-000280.color.png,1.4552183,-0.5325831999999999,0.8000424,0.8649459999999999,-0.0330751,-0.487814,-0.1131902
chess,train,seq-06,chess/seq-06/frame-000609.color.png,0.4804939,-0.8791505999999999,0.3386823,0.9438399,-0.3159714,-0.0753646,0.0604022
chess,train,seq-02,chess/seq-02/frame-000190.color.png,-0.3221491,-0.4644246,0.1189538,0.9611145,-0.2228853,0.1410847999999999,0.081708
chess,train,seq-01,chess/seq-01/frame-000124.color.png,-0.0217233,-0.9434084,0.06688,0.9503216999999998,-0.2920789,0.0254356,0.1045541
chess,train,seq-01,chess/seq-01/frame-000906.color.png,-0.370096,-0.6319339,0.8658066999999999,0.8299528,-0.2429682,0.4864889,0.1243918
chess,train,seq-04,chess/seq-04/frame-000416.color.png,0.0943274,-0.8181968000000001,0.8388585,0.9138434,-0.341084,-0.1182107,-0.1859518
chess,train,seq-04,chess/seq-04/frame-000430.color.png,0.0728911999999999,-0.839089,0.6844848000000001,0.8783122999999999,-0.3042788,-0.2119878,-0.3017335
chess,train,seq-01,chess/seq-01/frame-000803.color.png,-0.3513186,-0.7085446999999999,1.3978368,0.9194946,-0.2491605,0.3026465,0.0292205
chess,train,seq-06,chess/seq-06/frame-000330.color.png,1.2658486,-0.2453426,1.0320067,0.9138759,-0.0140771,-0.4037663,-0.0400671
chess,train,seq-01,chess/seq-01/frame-000338.color.png,0.9661779,-1.0448173,0.225598,0.8775837,-0.1978716,-0.3703612,-0.2313574
chess,train,seq-04,chess/seq-04/frame-000211.color.png,1.3432111,-0.8608611999999999,0.7150155,0.940668,-0.1212528,-0.3158281,-0.0263464
chess,train,seq-06,chess/seq-06/frame-000599.color.png,0.5747443,-0.8670120000000001,0.3311324,0.941165,-0.3218833,-0.088193,0.053119
chess,train,seq-02,chess/seq-02/frame-000374.color.png,-0.2065092,-0.7980786999999999,-0.2719985,0.9925047,-0.1164444,0.0307996,0.0206519
chess,train,seq-04,chess/seq-04/frame-000236.color.png,1.4083462,-0.9376169,0.6707201999999999,0.8367466999999998,-0.0946321,-0.5097497000000001,-0.1762244
chess,train,seq-04,chess/seq-04/frame-000163.color.png,1.1630999,-0.7161957,0.6955146,0.8891591,-0.1654566,-0.4122372,0.1099118
chess,train,seq-01,chess/seq-01/frame-000059.color.png,-0.1057243,-1.08447,-0.6057677,0.9804495,-0.1842359,0.0010002,0.0691003999999999
chess,train,seq-01,chess/seq-01/frame-000619.color.png,0.2387911,-0.8509521999999999,0.6068302,0.9752247,-0.1811085,-0.1094023,-0.0645568
chess,train,seq-02,chess/seq-02/frame-000885.color.png,0.4358382000000001,-0.4847994000000001,0.8814787000000001,0.8913485000000001,-0.2452427,-0.3446224,-0.1630624
chess,train,seq-04,chess/seq-04/frame-000101.color.png,0.1260508,-0.8517806,-0.0593092,0.9759356,-0.1955235,0.0819478,-0.051038
chess,train,seq-06,chess/seq-06/frame-000622.color.png,0.3869003,-0.8827710999999999,0.3213368,0.9500440999999998,-0.2988584,-0.0715473,0.0545967
chess,train,seq-01,chess/seq-01/frame-000785.color.png,-0.3579243,-0.7462516,1.2835697,0.9308543,-0.2153557,0.2927446,0.0378529
chess,train,seq-06,chess/seq-06/frame-000372.color.png,1.0347893,-0.1248842,1.1908239,0.9056696,-0.0304509,-0.4228891,0.000428
chess,train,seq-04,chess/seq-04/frame-000902.color.png,1.4353119,-0.7811735,0.6876028000000001,0.7353566,-0.2841753,-0.5521148,-0.2714117
chess,train,seq-02,chess/seq-02/frame-000823.color.png,0.40103,-0.5074857,0.7779609000000001,0.8270558000000001,-0.2708687,-0.4242589,-0.2502264
chess,train,seq-04,chess/seq-04/frame-000227.color.png,1.4117371,-0.9688873,0.6183012,0.8973813,-0.0820065,-0.404825,-0.1552367
chess,train,seq-01,chess/seq-01/frame-000435.color.png,1.2664148000000002,-1.1014168,-0.5668247,0.948943,-0.107965,-0.26437,-0.1340121
chess,train,seq-01,chess/seq-01/frame-000096.color.png,0.0388512,-0.9960227,-0.2374792,0.9685472,-0.2287568,0.0269202,0.0941381
chess,train,seq-02,chess/seq-02/frame-000525.color.png,1.0503985,-0.4638661,0.2061665,0.9577575,-0.1667186,-0.2265392,-0.0598788
chess,train,seq-06,chess/seq-06/frame-000086.color.png,-0.1508197999999999,-0.7621560000000001,-0.1201747,0.985076,-0.086247,-0.148659,-0.0093437
chess,train,seq-01,chess/seq-01/frame-000675.color.png,-0.217817,-0.8765544,0.6698352,0.9452623,-0.1261219,0.3007722,0.0104175
chess,train,seq-06,chess/seq-06/frame-000842.color.png,0.6813249,-0.610879,-0.8058474,0.972701,-0.0929672,-0.2044031,-0.05856
chess,train,seq-06,chess/seq-06/frame-000814.color.png,0.3535767,-0.6435313,-0.8144343,0.954908,-0.0847536999999999,-0.1354013999999999,-0.250268
chess,train,seq-01,chess/seq-01/frame-000253.color.png,0.4103867,-0.7968786999999999,0.4980075,0.880713,-0.3714581,-0.2333908,-0.1785839
chess,train,seq-04,chess/seq-04/frame-000663.color.png,0.3217388,-0.7444341,-1.0725783000000002,0.9827715,-0.0690131,-0.1477157,-0.0870488
chess,train,seq-01,chess/seq-01/frame-000319.color.png,0.9622178,-0.9570854,0.4192791,0.8353938,-0.271259,-0.397879,-0.2650055999999999
chess,train,seq-04,chess/seq-04/frame-000874.color.png,1.4263995,-0.7416837,0.7702707,0.7151687,-0.2164475,-0.6353595999999999,-0.1949419
chess,train,seq-04,chess/seq-04/frame-000593.color.png,0.0675186,-0.7624066999999999,-0.2585243,0.9781319,-0.1414135,-0.1524637999999999,-0.0038808
