scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
chess,train,seq-04,chess/seq-04/frame-000187.color.png,1.3361206,-0.6221744,0.7340463,0.9277476,-0.2147984,-0.2323722,0.1978617
chess,train,seq-04,chess/seq-04/frame-000836.color.png,1.3502061,-0.9068535,0.7965938,0.7484609999999999,-0.0908889,-0.6286979,-0.1904846
chess,train,seq-02,chess/seq-02/frame-000090.color.png,-0.5252071999999999,-0.6418159999999999,0.0146065,0.98314,-0.1754489,-0.005874,0.0511746
chess,train,seq-06,chess/seq-06/frame-000014.color.png,0.1126611,-0.5835161999999999,-1.4077554,0.9941576,-0.0528647,-0.0929681,0.0145908
chess,train,seq-01,chess/seq-01/frame-000326.color.png,1.0046283,-0.9873618,0.3540489,0.8496597,-0.2468527,-0.3836438,-0.2644986
chess,train,seq-04,chess/seq-04/frame-000863.color.png,1.4367743,-0.7798344,0.7708944000000001,0.7183861999999999,-0.172638,-0.6436542,-0.1995663
chess,train,seq-04,chess/seq-04/frame-000319.color.png,0.309651,-0.651626,0.9137745,0.9630523,-0.2457653,-0.1092844,0.0136575
chess,train,seq-02,chess/seq-02/frame-000056.color.png,-0.5451937,-0.4576310000000001,-0.0081558,0.9524614,-0.195999,0.2207517,0.0753021
chess,train,seq-04,chess/seq-04/frame-000378.color.png,0.1248902,-0.653976,1.1462213,0.9390285,-0.3409558,0.0357853,0.0263454
chess,train,seq-06,chess/seq-06/frame-000515.color.png,0.9716302,-0.5978748,0.4817596,0.9349787,-0.276077,-0.2226228,-0.0059556
chess,train,seq-06,chess/seq-06/frame-000174.color.png,-0.2226899,-0.7727531999999999,0.7156318,0.9634294,-0.1251666,-0.2310485,-0.0524764
chess,train,seq-01,chess/seq-01/frame-000512.color.png,1.2170776,-0.8667431999999999,0.5408258,0.8574722,-0.0753593,-0.5050485,-0.0631533
chess,train,seq-02,chess/seq-02/frame-000419.color.png,0.1466668,-0.9163856,-0.6670228,0.9986243,-0.0504956,-0.0007325,0.0141121
chess,train,seq-04,chess/seq-04/frame-000802.color.png,0.7932524999999999,-0.945318,0.6936722,0.8851001000000001,-0.0943399,-0.4196455,-0.1777511
chess,train,seq-06,chess/seq-06/frame-000243.color.png,1.1758559,-0.7537901,0.5957680999999999,0.8706279,-0.1368751,-0.4611735,-0.1029143
chess,train,seq-01,chess/seq-01/frame-000911.color.png,-0.4006174000000001,-0.6286324999999999,0.8457798000000001,0.8215101,-0.2370705,0.5038587,0.1226587
chess,train,seq-02,chess/seq-02/frame-000088.color.png,-0.5248358,-0.6199045,0.0124157,0.9802116,-0.1877402,0.0029848,0.0626888
chess,train,seq-01,chess/seq-01/frame-000367.color.png,1.0835596,-1.0955643999999998,-0.2413886,0.93559,-0.090837,-0.2550055,-0.2266983
chess,train,seq-04,chess/seq-04/frame-000283.color.png,0.798462,-0.6191952,0.9510161,0.9329539,-0.2604199,-0.2456507,0.0378723
chess,train,seq-02,chess/seq-02/frame-000301.color.png,-0.0580703,-0.5816414000000001,0.2088469,0.9766433,-0.1429498,0.1393773999999999,0.0794179999999999
chess,train,seq-02,chess/seq-02/frame-000604.color.png,0.9795172,-0.9159008,0.2171885,0.9857948,-0.0809437,-0.1423219,-0.0374339
chess,train,seq-01,chess/seq-01/frame-000811.color.png,-0.3476034,-0.7107649,1.423214,0.9131922,-0.2486927,0.322266,0.0194032
chess,train,seq-01,chess/seq-01/frame-000026.color.png,-0.1311229,-1.1262256000000002,-0.9165878,0.9923493,-0.1217252,0.0085751,0.0187712
chess,train,seq-06,chess/seq-06/frame-000806.color.png,0.2294495,-0.668263,-0.7530091999999999,0.9676882,-0.1064842,-0.0795029999999999,-0.2142895
chess,train,seq-04,chess/seq-04/frame-000492.color.png,0.5657303000000001,-1.0585877,0.5155472,0.7432382,-0.3277695,-0.3597568,-0.4590633
chess,train,seq-04,chess/seq-04/frame-000618.color.png,0.0371228,-0.7439955,-0.5799354999999999,0.9808691,-0.1615567,-0.0763348,-0.0772546
chess,train,seq-04,chess/seq-04/frame-000226.color.png,1.40927,-0.9699553,0.6170325,0.9003378000000001,-0.0829114,-0.3986501,-0.1536088
chess,train,seq-01,chess/seq-01/frame-000304.color.png,0.7978130999999999,-0.8825687,0.5234352,0.8085236,-0.3171236,-0.4170073,-0.2680059
chess,train,seq-04,chess/seq-04/frame-000176.color.png,1.3118694,-0.6496506,0.7036863,0.9038397,-0.1719638,-0.2567385,0.295952
chess,train,seq-01,chess/seq-01/frame-000211.color.png,0.2019659,-0.8001756999999999,0.4598672,0.9074145,-0.4020789,-0.0769241,-0.0949425
chess,train,seq-01,chess/seq-01/frame-000583.color.png,0.6407075,-0.8667127,0.6165458,0.9352317,-0.1202404,-0.3243258,-0.0754768
chess,train,seq-06,chess/seq-06/frame-000505.color.png,0.9827378,-0.5784554000000001,0.5633050000000001,0.935834,-0.2796333,-0.2142676,-0.0104559
chess,train,seq-02,chess/seq-02/frame-000394.color.png,-0.1622495,-0.9008183,-0.5590615,0.9917738,-0.1179638,0.0282445,0.0408835
